Level 3 Area,Cost Center Name,Well Customer,Month,Year,Safety Observation Card Count,Near Miss (NM),Environmental (ENV) Incident Count,Property/ Equipment Damage (EQP DMG) Incident Count,First Aid Cases (FAC),Medical Treatment Only (MTO),Restricted Work Case (RWC),Lost Time Incident (LTI),Fatality (FTL),Total Recordable Cases (TTL REC),Total Class 1 Incidents,Class 1 Incident Rate (C1IR),Total Recordable Incident Rate (TRIR),Lost Time Incident Rate (LTIR),Total Hurt Rate (THR),Work Hours,Count of STARs
Southern USA,00X46,C O G OPERATING LLC,2020-FEB,2020,378,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3946.5,31
Southern USA,00X46,C O G OPERATING LLC,2020-MAR,2020,350,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4249,65
Southern USA,00X46,C O G OPERATING LLC,2020-APR,2020,279,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3999.5,29
Southern USA,00X46,C O G OPERATING LLC,2020-MAY,2020,236,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4191,39
Southern USA,00X46,C O G OPERATING LLC,2020-JUN,2020,272,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4164,41
Southern USA,00X46,C O G OPERATING LLC,2020-JUL,2020,455,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4132,40
Southern USA,00X46,C O G OPERATING LLC,2020-AUG,2020,424,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4345,28
Southern USA,00X46,C O G OPERATING LLC,2020-SEP,2020,439,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4148.5,33
Southern USA,00X46,C O G OPERATING LLC,2020-OCT,2020,453,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4255,3
Southern USA,00X46,C O G OPERATING LLC,2020-NOV,2020,405,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4156.5,23
Southern USA,00X46,C O G OPERATING LLC,2020-DEC,2020,356,11,0,1,1,0,0,0,0,0,0,0,0,0,46.58,4294,11
Southern USA,00X46,C O G OPERATING LLC,2021-JAN,2021,370,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4192,0
Southern USA,00X46,C O G OPERATING LLC,2021-FEB,2021,155,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3895.5,0
Southern USA,00X46,C O G OPERATING LLC,2021-MAR,2021,322,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4258,2
Southern USA,00X46,C O G OPERATING LLC,2021-APR,2021,224,15,0,0,0,0,0,0,0,0,0,0,0,0,0,4059.5,0
Southern USA,00X46,C O G OPERATING LLC,2021-MAY,2021,370,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4144,0
Southern USA,00X46,C O G OPERATING LLC,2021-JUN,2021,392,9,0,0,1,0,0,0,0,0,0,0,0,0,45.16,4428.5,0
Southern USA,00X46,,2021-JUL,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Southern USA,00X46,,2021-AUG,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Southern USA,00X46,,2021-SEP,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Southern USA,00X46,,2021-OCT,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Southern USA,00X47,CHEVRON USA INC,2020-JAN,2020,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,314.5,0
Southern USA,00X47,CHEVRON USA INC,2020-FEB,2020,132,11,0,0,0,0,0,0,0,0,0,0,0,0,0,902,8
Southern USA,00X47,CHEVRON USA INC,2020-MAR,2020,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1145,0
Southern USA,00X47,CHEVRON USA INC,2020-APR,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,0
Southern USA,00X47,"CHEVRON USA, INC.",2020-JAN,2020,628,44,0,1,1,0,0,0,0,0,0,0,0,0,42.16,4744,47
Southern USA,00X47,"CHEVRON USA, INC.",2020-FEB,2020,798,52,0,0,0,0,0,0,0,0,0,0,0,0,0,3821,51
Southern USA,00X47,"CHEVRON USA, INC.",2020-MAR,2020,516,23,0,0,0,0,0,0,0,0,0,0,0,0,0,3464,43
Southern USA,00X47,ADVANCE ENERGY PARTNERS LLC,2021-MAY,2021,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3958.5,0
Southern USA,00X47,ADVANCE ENERGY PARTNERS LLC,2021-JUN,2021,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4693,0
Southern USA,00X47,,2021-APR,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,0
Southern USA,00X47,,2021-MAY,2021,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0
Southern USA,00X47,,2021-JUL,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Southern USA,00X47,,2021-AUG,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Southern USA,00X47,,2021-SEP,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Southern USA,00X47,,2021-OCT,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Southern USA,00X48,CHEVRON USA INC,2020-MAR,2020,302,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2233,6
Southern USA,00X48,CHEVRON USA INC,2020-APR,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582.5,0
Southern USA,00X48,"CHEVRON USA, INC.",2020-JAN,2020,840,49,0,0,0,0,0,0,0,0,0,0,0,0,0,4684.5,68
Southern USA,00X48,"CHEVRON USA, INC.",2020-FEB,2020,872,48,0,0,0,0,0,0,0,0,0,0,0,0,0,4342,35
Southern USA,00X48,"CHEVRON USA, INC.",2020-MAR,2020,400,25,0,0,1,0,0,0,0,0,0,0,0,0,78.9,2535,43
Southern USA,00X48,SWEPI LP,2021-MAY,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787.5,0
Southern USA,00X48,SWEPI LP,2021-JUN,2021,127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4751.5,0
Southern USA,00X48,,2020-APR,2020,9,0,0,0,0,0,0,0,0,0,0,,,,,0,1
Southern USA,00X48,,2021-APR,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,0
Southern USA,00X48,,2021-MAY,2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2862,0
Southern USA,00X48,,2021-JUL,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Southern USA,00X48,,2021-AUG,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Southern USA,00X48,,2021-SEP,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Southern USA,00X48,,2021-OCT,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Southern USA,00X49,CHEVRON USA INC,2020-JAN,2020,35,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1233,29
Southern USA,00X49,CHEVRON USA INC,2020-FEB,2020,152,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1104,35
Southern USA,00X49,CHEVRON USA INC,2020-MAR,2020,285,21,0,0,0,0,0,0,0,0,0,0,0,0,0,2246,54
Southern USA,00X49,"CHEVRON USA, INC.",2020-JAN,2020,426,9,1,1,0,0,0,0,0,0,0,0,0,0,0,3767.5,36
Southern USA,00X49,"CHEVRON USA, INC.",2020-FEB,2020,412,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3876.5,66
Southern USA,00X49,"CHEVRON USA, INC.",2020-MAR,2020,201,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2531,28
Southern USA,00X49,"CHEVRON USA, INC.",2020-APR,2020,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3564,24
Southern USA,00X49,LIME ROCK RESOURCES III-A LP,2021-JAN,2021,79,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2368.5,0
Southern USA,00X49,LIME ROCK RESOURCES III-A LP,2021-FEB,2021,231,0,0,0,1,0,0,0,0,0,0,0,0,0,50.34,3973,0
Southern USA,00X49,LIME ROCK RESOURCES III-A LP,2021-MAR,2021,380,0,0,0,1,0,0,0,0,0,0,0,0,0,45.73,4373.5,0
Southern USA,00X49,LIME ROCK RESOURCES III-A LP,2021-APR,2021,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2444,0
Southern USA,00X49,CP EXPLORATION III OPERATING LLC,2021-APR,2021,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1213,0
Southern USA,00X49,CP EXPLORATION III OPERATING LLC,2021-MAY,2021,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4239,0
Southern USA,00X49,CP EXPLORATION III OPERATING LLC,2021-JUN,2021,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4244.5,0
Southern USA,00X49,,2020-APR,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0
Southern USA,00X49,,2020-NOV,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0
Southern USA,00X49,,2020-DEC,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0
Southern USA,00X49,,2021-JAN,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832,0
Southern USA,00X49,,2021-APR,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578,0
Southern USA,00X49,,2021-JUL,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Southern USA,00X49,,2021-AUG,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Southern USA,00X49,,2021-SEP,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Southern USA,00X49,,2021-OCT,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Southern USA,00X50,MARATHON OIL COMPANY,2020-JAN,2020,650,27,0,0,0,0,0,0,0,0,0,0,0,0,0,4331.5,30
Southern USA,00X50,MARATHON OIL COMPANY,2020-FEB,2020,286,12,1,0,0,0,0,0,0,0,0,0,0,0,0,3993,24
Southern USA,00X50,MARATHON OIL COMPANY,2020-MAR,2020,468,37,1,0,1,0,0,0,0,0,0,0,0,0,46.22,4327.5,26
Southern USA,00X50,MARATHON OIL COMPANY,2020-APR,2020,485,50,0,0,0,0,0,0,0,0,0,0,0,0,0,4089,34
Southern USA,00X50,MARATHON OIL COMPANY,2020-MAY,2020,215,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3946,8
Southern USA,00X50,X T O ENERGY INC,2020-MAY,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,0
Southern USA,00X50,X T O ENERGY INC,2020-JUN,2020,484,31,0,0,0,0,0,0,0,0,0,0,0,0,0,4246.5,17
Southern USA,00X50,X T O ENERGY INC,2020-JUL,2020,662,64,0,0,0,0,0,0,0,0,0,0,0,0,0,4264.5,22
Southern USA,00X50,X T O ENERGY INC,2020-AUG,2020,607,43,0,0,0,0,0,0,0,0,0,0,0,0,0,4812,54
Southern USA,00X50,X T O ENERGY INC,2020-SEP,2020,555,46,0,0,0,0,0,0,0,0,0,0,0,0,0,4637.5,33
Southern USA,00X50,X T O ENERGY INC,2020-OCT,2020,585,61,0,0,0,0,0,0,0,0,0,0,0,0,0,4741.5,18
Southern USA,00X50,X T O ENERGY INC,2020-NOV,2020,524,15,0,0,0,0,0,0,0,0,0,0,0,0,0,4603,23
Southern USA,00X50,X T O ENERGY INC,2020-DEC,2020,348,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3760,4
Southern USA,00X50,ADVANCE ENERGY PARTNERS LLC,2021-JAN,2021,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1639,7
Southern USA,00X50,ADVANCE ENERGY PARTNERS LLC,2021-FEB,2021,387,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3880,0
Southern USA,00X50,ADVANCE ENERGY PARTNERS LLC,2021-MAR,2021,559,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4396,14
Southern USA,00X50,ADVANCE ENERGY PARTNERS LLC,2021-APR,2021,438,21,0,0,1,0,0,0,0,0,0,0,0,0,46.7,4282.5,0
Southern USA,00X50,ADVANCE ENERGY PARTNERS LLC,2021-MAY,2021,421,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4272,0
Southern USA,00X50,ADVANCE ENERGY PARTNERS LLC,2021-JUN,2021,589,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4241,12
Southern USA,00X50,,2020-DEC,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0
Southern USA,00X50,,2021-JAN,2021,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170,1
Southern USA,00X50,,2021-JUL,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Southern USA,00X50,,2021-AUG,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Southern USA,00X50,,2021-SEP,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Southern USA,00X50,,2021-OCT,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Southern USA,00X51,EXCO RESOURCES INC,2020-JAN,2020,404,17,0,0,0,0,0,0,0,0,0,0,0,0,0,4469,2
Southern USA,00X51,EXCO RESOURCES INC,2020-FEB,2020,314,20,0,0,0,0,0,0,0,0,0,0,0,0,0,4099,3
Southern USA,00X51,EXCO RESOURCES INC,2020-MAR,2020,275,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4385.5,2
Southern USA,00X51,EXCO RESOURCES INC,2020-APR,2020,52,3,0,0,1,0,0,0,0,0,0,0,0,0,131.93,1516,1
Southern USA,00X51,BUFFCO PRODUCTION INC,2020-APR,2020,94,4,0,1,0,0,0,0,0,0,0,0,0,0,0,2018.5,3
Southern USA,00X51,E P ENERGY E&P COMPANY LP,2020-DEC,2020,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4577,2
Southern USA,00X51,E P ENERGY E&P COMPANY LP,2021-JAN,2021,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1552,2
Southern USA,00X51,LAREDO ENERGY OPERATING LLC,2021-FEB,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303.5,2
Southern USA,00X51,LAREDO ENERGY OPERATING LLC,2021-MAR,2021,302,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4471,1
Southern USA,00X51,EXCO OPERATING CO LP,2021-MAR,2021,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,0
Southern USA,00X51,EXCO OPERATING CO LP,2021-APR,2021,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4090,2
Southern USA,00X51,EXCO OPERATING CO LP,2021-MAY,2021,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4219.5,2
Southern USA,00X51,EXCO OPERATING CO LP,2021-JUN,2021,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3992,0
Southern USA,00X51,,2020-SEP,2020,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1
Southern USA,00X51,,2020-NOV,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,0
Southern USA,00X51,,2020-DEC,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.5,0
Southern USA,00X51,,2021-FEB,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,4
Southern USA,00X51,,2021-JUN,2021,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0
Southern USA,00X51,,2021-JUL,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Southern USA,00X51,,2021-AUG,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Southern USA,00X51,,2021-SEP,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Southern USA,00X51,,2021-OCT,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Southern USA,00X52,"CHEVRON USA, INC.",2020-JAN,2020,692,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4704,54
Southern USA,00X52,"CHEVRON USA, INC.",2020-FEB,2020,478,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4347.5,63
Southern USA,00X52,"CHEVRON USA, INC.",2020-MAR,2020,317,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4672,81
Southern USA,00X52,"CHEVRON USA, INC.",2020-APR,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.5,0
Southern USA,00X52,HIBERNIA RESOURCES III LLC,2021-JAN,2021,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1478.5,0
Southern USA,00X52,HIBERNIA RESOURCES III LLC,2021-FEB,2021,207,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3357,0
Southern USA,00X52,HIBERNIA RESOURCES III LLC,2021-MAR,2021,251,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3792.5,0
Southern USA,00X52,HIBERNIA RESOURCES III LLC,2021-APR,2021,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3281.5,0
Southern USA,00X52,HIBERNIA RESOURCES III LLC,2021-MAY,2021,365,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4266.5,0
Southern USA,00X52,HIBERNIA RESOURCES III LLC,2021-JUN,2021,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3872,0
Southern USA,00X52,,2020-APR,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0
Southern USA,00X52,,2021-JAN,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832,0
Southern USA,00X52,,2021-JUL,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Southern USA,00X52,,2021-AUG,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Southern USA,00X52,,2021-SEP,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Southern USA,00X52,,2021-OCT,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Southern USA,00X53,CHEVRON USA INC,2020-APR,2020,154,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1850.5,55
Southern USA,00X53,CHEVRON USA INC,2020-MAY,2020,567,30,0,0,0,0,0,0,0,0,0,0,0,0,0,4612.5,70
Southern USA,00X53,CHEVRON USA INC,2020-JUN,2020,937,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4314,51
Southern USA,00X53,CHEVRON USA INC,2020-JUL,2020,"1,495",11,0,1,0,0,0,0,0,0,0,0,0,0,0,4660.5,47
Southern USA,00X53,CHEVRON USA INC,2020-AUG,2020,938,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4785,85
Southern USA,00X53,CHEVRON USA INC,2020-SEP,2020,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4776,43
Southern USA,00X53,CHEVRON USA INC,2020-OCT,2020,556,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4612.5,77
Southern USA,00X53,CHEVRON USA INC,2020-NOV,2020,540,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4488.5,59
Southern USA,00X53,CHEVRON USA INC,2020-DEC,2020,701,12,1,0,0,0,0,0,0,0,0,0,0,0,0,4628,44
Southern USA,00X53,CHEVRON USA INC,2021-JAN,2021,697,24,0,0,0,0,0,0,0,0,0,0,0,0,0,4734.5,37
Southern USA,00X53,CHEVRON USA INC,2021-FEB,2021,177,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4238.5,31
Southern USA,00X53,CHEVRON USA INC,2021-MAR,2021,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4737,28
Southern USA,00X53,CHEVRON USA INC,2021-APR,2021,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4748.5,24
Southern USA,00X53,CHEVRON USA INC,2021-MAY,2021,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4893,11
Southern USA,00X53,CHEVRON USA INC,2021-JUN,2021,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4525.5,11
Southern USA,00X53,"CHEVRON USA, INC.",2020-JAN,2020,790,96,0,0,0,0,0,0,0,0,0,0,0,0,0,4844,128
Southern USA,00X53,"CHEVRON USA, INC.",2020-FEB,2020,738,70,0,0,0,0,0,0,0,0,0,0,0,0,0,4492,117
Southern USA,00X53,"CHEVRON USA, INC.",2020-MAR,2020,689,49,0,2,0,0,0,0,0,0,0,0,0,0,0,4622.5,73
Southern USA,00X53,"CHEVRON USA, INC.",2020-APR,2020,594,54,0,0,0,0,0,0,0,0,0,0,0,0,0,2848.5,38
Southern USA,00X53,,2021-JUL,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Southern USA,00X53,,2021-AUG,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Southern USA,00X53,,2021-SEP,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Southern USA,00X53,,2021-OCT,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Southern USA,1201,CHEVRON USA INC,2020-MAR,2020,837,57,0,0,0,0,0,0,0,0,0,0,0,0,0,2587,58
Southern USA,1201,CHEVRON USA INC,2020-APR,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,921,10
Southern USA,1201,EOG RESOURCES INC,2020-DEC,2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1234.5,1
Southern USA,1201,EOG RESOURCES INC,2021-JAN,2021,93,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4366.5,3
Southern USA,1201,EOG RESOURCES INC,2021-FEB,2021,97,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4060.25,0
Southern USA,1201,EOG RESOURCES INC,2021-MAR,2021,176,2,0,1,0,0,0,0,0,0,0,0,0,0,0,4744,1
Southern USA,1201,EOG RESOURCES INC,2021-APR,2021,151,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4472.5,13
Southern USA,1201,EOG RESOURCES INC,2021-MAY,2021,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4478,0
Southern USA,1201,EOG RESOURCES INC,2021-JUN,2021,380,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4677.5,1
Southern USA,1201,"CHEVRON USA, INC.",2020-JAN,2020,646,48,0,0,0,0,0,0,0,0,0,0,0,0,0,4689.5,82
Southern USA,1201,"CHEVRON USA, INC.",2020-FEB,2020,803,66,0,0,0,0,0,0,0,0,0,0,0,0,0,4382,106
Southern USA,1201,"CHEVRON USA, INC.",2020-MAR,2020,236,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2178,11
Southern USA,1201,,2020-APR,2020,8,0,0,0,0,0,0,0,0,0,0,,,,,0,1
Southern USA,1201,,2020-DEC,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0
Southern USA,1201,,2021-JUL,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Southern USA,1201,,2021-AUG,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Southern USA,1201,,2021-SEP,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Southern USA,1201,,2021-OCT,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Southern USA,1202,EOG RESOURCES INC,2020-FEB,2020,187,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3724.5,6
Southern USA,1202,EOG RESOURCES INC,2020-MAR,2020,267,8,0,1,0,0,0,0,0,0,0,0,0,0,0,4383.5,8
Southern USA,1202,EOG RESOURCES INC,2020-APR,2020,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2150,1
Southern USA,1202,ROSEWOOD RESOURCES INC.,2020-JAN,2020,221,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4374.5,6
Southern USA,1202,ROSEWOOD RESOURCES INC.,2020-FEB,2020,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,511,1
Southern USA,1202,ROSEWOOD RESOURCES INC.,2020-DEC,2020,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3871,3
Southern USA,1202,ROSEWOOD RESOURCES INC.,2021-JAN,2021,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,0
Southern USA,1202,ROCKY CREEK RESOURCES LLC,2020-NOV,2020,190,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3813,4
Southern USA,1202,ROCKY CREEK RESOURCES LLC,2020-DEC,2020,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,0
Southern USA,1202,RECOIL RESOURCES OPERATING INC,2021-JAN,2021,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1916,0
Southern USA,1202,EXCO OPERATING CO LP,2021-JAN,2021,106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,905,0
Southern USA,1202,EXCO OPERATING CO LP,2021-FEB,2021,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3153,19
Southern USA,1202,EXCO OPERATING CO LP,2021-MAR,2021,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3719,18
Southern USA,1202,EXCO OPERATING CO LP,2021-APR,2021,183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4164.5,18
Southern USA,1202,EXCO OPERATING CO LP,2021-MAY,2021,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4209,17
Southern USA,1202,EXCO OPERATING CO LP,2021-JUN,2021,231,0,0,2,2,0,0,0,0,0,0,0,0,0,95.17,4203,22
Southern USA,1202,,2020-OCT,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0
Southern USA,1202,,2020-NOV,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306.5,0
Southern USA,1202,,2021-JAN,2021,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789,0
Southern USA,1202,,2021-JUL,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Southern USA,1202,,2021-AUG,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Southern USA,1202,,2021-SEP,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Southern USA,1202,,2021-OCT,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Southern USA,1203,EOG RESOURCES INC,2020-JAN,2020,229,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4568,1
Southern USA,1203,EOG RESOURCES INC,2020-FEB,2020,278,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4154.5,0
Southern USA,1203,EOG RESOURCES INC,2020-MAR,2020,199,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4374.5,3
Southern USA,1203,EOG RESOURCES INC,2020-APR,2020,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,3
Southern USA,1203,,2020-APR,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
Southern USA,1203,,2021-SEP,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Southern USA,1203,,2021-OCT,2021,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
Southern USA,1204,CONOCOPHILLIPS,2020-JAN,2020,516,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4335,11
Southern USA,1204,CONOCOPHILLIPS,2020-FEB,2020,418,7,0,1,0,0,0,0,0,0,0,0,0,0,0,4007.5,10
Southern USA,1204,CONOCOPHILLIPS,2020-MAR,2020,479,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4411.5,8
Southern USA,1204,CONOCOPHILLIPS,2020-APR,2020,476,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4066,9
Southern USA,1204,CONOCOPHILLIPS,2020-MAY,2020,185,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2342.5,0
Southern USA,1204,ESCONDIDO RESOURCES II LLC,2020-MAY,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,5
Southern USA,1204,ESCONDIDO RESOURCES II LLC,2020-JUN,2020,310,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4457,21
